Tag Code,Site First Name,First Antenna Group Name,First Date MMDDYYYY,Site Last Name,Last Antenna Group Name,Last Date MMDDYYYY,Release Date MMDDYYYY,Release Site Name,Mark Conditional Comments Value,Mark Conditional Comments Code,Mark Data Project Code Code,Mark Date MMDDYYYY,Mark Length mm,Mark Organization Name,Mark Organization Code,Mark Temperature C,Run Code,Run Name,Species Code,Species Name,ObsMain Count
3DD.003D53ADAE,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/27/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,7/15/2020,685,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADC1,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/16/2020,GRA - Lower Granite Dam Adult,Ladder Exit,8/29/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,7/15/2020,675,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADC6,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,RRF - Rocky Reach Fishway,Trap,8/14/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,7/15/2020,700,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADC9,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/20/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,7/15/2020,760,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADCB,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/4/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,7/15/2020,665,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADCC,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,ICH - Ice Harbor Dam (Combined),LEFT LADDER WEIR 438 [O/S],10/21/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,7/15/2020,735,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADCD,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 58,7/15/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/20/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Parasite, Returning Fish",AD MT PA RF,JKF,7/15/2020,725,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADD0,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,TD1 - The Dalles East Fish Ladder,Counting Window,7/21/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Mature",&lt;2 MT RF,JKF,7/15/2020,710,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADD1,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,8/2/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 20%, Mature, Returning Fish",&gt;2 MT RF,JKF,7/15/2020,675,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADD6,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,PRO - Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,10/19/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,7/15/2020,730,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADDD,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,GRA - Lower Granite Dam Adult,WEIR 733,8/5/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,7/15/2020,725,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADE0,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/15/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/8/2020,7/15/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,7/15/2020,720,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53ADE2,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent, Caudal Fin Damage",1&lt; AT CA MT RF,OJD,7/28/2020,785,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53ADE7,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,JO1 - John Day South Fish Ladder,WEIR 181,9/26/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/28/2020,510,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53ADE9,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,TD1 - The Dalles East Fish Ladder,Counting Window,7/28/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/24/2020,650,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53ADEA,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Left Ladder Pool 68,8/17/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/28/2020,630,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53ADEB,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,PRO - Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,9/29/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Tagged as Adult, Returning Fish, Parasite, Mature, Descaled Less than 10 Percent",1&lt; AT MT PA RF,OJD,7/29/2020,795,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53ADEC,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/27/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/27/2020,795,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53ADED,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,7/27/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/1/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/27/2020,725,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53ADF0,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent, Caudal Fin Damage",1&lt; AT CA MT RF,OJD,7/28/2020,700,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53ADF2,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/23/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Left Ladder Pool 68,9/27/2020,7/23/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/23/2020,755,Oregon Dept. of Fish and Wildlife,ODFW,19.5,5,Unknown,3,Steelhead,1
3DD.003D53ADF3,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,GOA - Little Goose Fish Ladder,Counting Window,10/20/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Descaled Less than 10 Percent, Returning Fish, Tagged as Adult, Mature",1&lt; AD AT MT RF,OJD,7/27/2020,715,Oregon Dept. of Fish and Wildlife,ODFW,20.5,5,Unknown,3,Steelhead,1
3DD.003D53ADF9,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,GOA - Little Goose Fish Ladder,Counting Window,10/19/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/29/2020,690,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53ADFB,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/23/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/24/2020,7/23/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/23/2020,710,Oregon Dept. of Fish and Wildlife,ODFW,19.5,5,Unknown,3,Steelhead,1
3DD.003D53ADFE,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/24/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/24/2020,675,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE03,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,8/6/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Descaled Less than 10 Percent, Returning Fish, Tagged as Adult, Mature",1&lt; AD AT MT RF,OJD,7/28/2020,725,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE06,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/11/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Tagged as Adult, Caudal Fin Damage, Mature, Returning Fish",AD AT CA MT RF,OJD,7/24/2020,715,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE0C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,MC2 - McNary Washington Shore Ladder,WEIR 302,9/29/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Mature, Fungus, Tagged as Adult, Descaled Less than 10 Percent, Returning Fish",1&lt; AT FU MT RF,OJD,7/27/2020,655,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE0D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/19/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/29/2020,555,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE0E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,TD1 - The Dalles East Fish Ladder,Counting Window,7/31/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/28/2020,695,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE10,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,TD2 - The Dalles North Fish Ladder,Counting Window,7/27/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Mature, Returning Fish, Hemmorhage, Tagged as Adult, Caudal Fin Damage, Adipose Fin Clip",AD AT CA HE MT RF,OJD,7/24/2020,690,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE11,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/23/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/20/2020,7/23/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/23/2020,760,Oregon Dept. of Fish and Wildlife,ODFW,19.5,5,Unknown,3,Steelhead,1
3DD.003D53AE12,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,9/19/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish, Tagged as Adult, Adipose Fin Clip",AD AT MT PA RF,OJD,7/27/2020,720,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE13,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,MC2 - McNary Washington Shore Ladder,COUNTING WINDOW,10/21/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/28/2020,720,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE14,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/4/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/28/2020,635,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE15,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,ICH - Ice Harbor Dam (Combined),RIGHT LADDER WEIR 438 [S/O],10/14/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/27/2020,715,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE18,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/10/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/28/2020,705,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE19,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/24/2020,RIA - Rock Island Adult,Right Ladder Exit Channel,9/25/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/24/2020,695,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE1A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/29/2020,695,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE1D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,TD1 - The Dalles East Fish Ladder,Counting Window,7/31/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Mature, Returning Fish, Tagged as Adult, Parasite, Fungus",AT FU MT PA RF,OJD,7/28/2020,675,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE1E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,PRO - Prosser Diversion Dam Combined,MIDDLE LDR COUNTING WINDOW,10/12/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/27/2020,700,Oregon Dept. of Fish and Wildlife,ODFW,20.5,5,Unknown,3,Steelhead,1
3DD.003D53AE20,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,LMA - Lower Monumental Adult Ladders,Right Ladder,10/14/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/27/2020,655,Oregon Dept. of Fish and Wildlife,ODFW,20.5,5,Unknown,3,Steelhead,1
3DD.003D53AE21,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,JO2 - John Day North Fish Ladder,WEIR 247,8/18/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent",1&lt; AT MT RF,OJD,7/28/2020,570,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE24,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/23/2020,GRA - Lower Granite Dam Adult,Ladder Entrance,10/1/2020,7/23/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/23/2020,700,Oregon Dept. of Fish and Wildlife,ODFW,19.5,5,Unknown,3,Steelhead,1
3DD.003D53AE25,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,TD2 - The Dalles North Fish Ladder,Counting Window,10/2/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/28/2020,690,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE26,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,JO1 - John Day South Fish Ladder,WEIR 181,10/19/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Parasite, Mature, Tagged as Adult",AT MT PA RF,OJD,7/28/2020,700,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE29,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/28/2020,JO2 - John Day North Fish Ladder,WEIR 247,10/11/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish, Fungus, Descaled Less than 10 Percent, Tagged as Adult",1&lt; AT FU MT PA RF,OJD,7/28/2020,515,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE2A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Left Ladder Pool 68,9/26/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Mature, Fungus, Returning Fish, Bleeding after Tagged, Parasite, Adipose Fin Clip, Tagged as Adult",AD AT B FU MT PA RF,OJD,7/27/2020,745,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE2B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/24/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/24/2020,800,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE2C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/19/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Returning Fish, Tagged as Adult",AD AT MT RF,OJD,7/24/2020,680,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE2E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/23/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/27/2020,7/23/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Descaled Less than 10 Percent, Returning Fish, Tagged as Adult, Mature",1&lt; AD AT MT RF,OJD,7/23/2020,660,Oregon Dept. of Fish and Wildlife,ODFW,19.5,5,Unknown,3,Steelhead,1
3DD.003D53AE2F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,TD1 - The Dalles East Fish Ladder,Counting Window,10/17/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Descaled Greater than 20%, Tagged as Adult, Opercule Damage, Mature, Adipose Fin Clip",&gt;2 AD AT MT OP RF,OJD,7/27/2020,685,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE31,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 37,7/29/2020,LMA - Lower Monumental Adult Ladders,Right Ladder,10/21/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Descaled Less than 10 Percent, Returning Fish, Tagged as Adult, Mature",1&lt; AD AT MT RF,OJD,7/29/2020,695,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE35,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/24/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,8/3/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Tagged as Adult, Mature",AT MT RF,OJD,7/24/2020,740,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE3A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/27/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Mature, Tagged as Adult, Adipose Fin Clip, Returning Fish, Descaled Between 11 and 20%",&lt;2 AD AT MT RF,OJD,7/27/2020,550,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE3B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/29/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Fungus, Returning Fish, Mature, Adipose Fin Clip, Tagged as Adult",AD AT FU MT PA RF,OJD,7/29/2020,750,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE3C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/27/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/25/2020,7/27/2020,BONAFF - BON - Adult Fish Facility,"Caudal Fin Damage, Returning Fish, Tagged as Adult, Mature",AT CA MT RF,OJD,7/27/2020,720,Oregon Dept. of Fish and Wildlife,ODFW,19.8,5,Unknown,3,Steelhead,1
3DD.003D53AE3D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 37,7/28/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/13/2020,7/28/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish, Parasite, Opercule Damage, Adipose Fin Clip, Tagged as Adult",1&lt; AD AT MT OP PA RF,OJD,7/28/2020,730,Oregon Dept. of Fish and Wildlife,ODFW,20.2,5,Unknown,3,Steelhead,1
3DD.003D53AE3E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,7/24/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,7/24/2020,7/24/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Tagged as Adult, Descaled Less than 10 Percent, Caudal Fin Damage",1&lt; AT CA MT RF,OJD,7/24/2020,685,Oregon Dept. of Fish and Wildlife,ODFW,19,5,Unknown,3,Steelhead,1
3DD.003D53AE41,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,7/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/8/2020,7/29/2020,BONAFF - BON - Adult Fish Facility,"Mature, Tagged as Adult, Adipose Fin Clip, Returning Fish, Descaled Between 11 and 20%",&lt;2 AD AT MT RF,OJD,7/29/2020,550,Oregon Dept. of Fish and Wildlife,ODFW,20,5,Unknown,3,Steelhead,1
3DD.003D53AE4F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,6/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,6/10/2020,6/10/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 20%, Mature, Returning Fish",&gt;2 MT RF,JKF,6/10/2020,700,Columbia River Inter-Tribal Fish Commission,CRITFC,15.3,5,Unknown,3,Steelhead,1
3DD.003D53AE6B,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,6/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,6/10/2020,6/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,6/10/2020,575,Columbia River Inter-Tribal Fish Commission,CRITFC,15.3,5,Unknown,3,Steelhead,1
3DD.003D53AEB3,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/21/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/21/2020,9/21/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/21/2020,760,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53AED5,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/21/2020,MC2 - McNary Washington Shore Ladder,WEIR 302,10/13/2020,9/21/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/21/2020,725,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
